00:00|0|0.0|0.0
00:20|0|0.0|0.0
00:40|0|0.0|0.0
01:00|0|0.0|0.0
01:20|0|0.0|0.0
01:40|0|0.0|0.0
02:00|0|0.0|0.0
02:20|0|0.0|0.0
02:40|0|0.0|0.0
03:00|0|0.0|0.0
03:20|0|0.0|0.0
03:40|0|0.0|0.0
04:00|0|0.0|0.0
04:20|0|0.0|0.0
04:40|0|0.0|0.0
05:00|0|0.0|0.0
05:20|0|0.0|0.0
05:40|0|0.0|0.0
06:00|0|0.0|0.0
06:20|1.1406926505545893|2688.501196593308|0.00023142857142857142
06:40|1682.0029570186596|3659.3692926590884|0.2507142857142857
07:00|9990.214865226233|4238.272973126282|1.2857142857142856
07:20|20361.47473304689|4319.1007009493405|2.571428571428571
07:40|30027.48036314879|4342.817407893419|3.7714285714285722
08:00|37413.667258157366|4328.854062927298|4.714285714285714
08:20|43457.1536934501|4321.023804746457|5.4857142857142875
08:40|48479.061712905386|4284.765555433556|6.171428571428573
09:00|52370.40448489648|4272.643722544002|6.685714285714285
09:20|55365.87846781902|4244.9194882227075|7.114285714285714
09:40|58398.92878902212|4223.063032263995|7.5428571428571445
10:00|59980.038039336345|4194.408254499047|7.799999999999997
10:20|61548.2101604802|4166.706683978349|8.057142857142859
10:40|63132.08295545363|4141.748647499302|8.314285714285713
11:00|63922.87472852739|4108.908384753826|8.485714285714288
11:20|64131.06464408113|4081.0677500778907|8.571428571428571
11:40|63766.89388081222|4057.893246960778|8.571428571428571
12:00|63373.25776912702|4032.8436762171746|8.571428571428571
12:20|63062.39710548209|4013.061633985224|8.571428571428571
12:40|62747.77639064555|3993.040315768353|8.571428571428571
13:00|62520.30128337427|3978.5646271238174|8.571428571428571
13:20|62311.11161960018|3965.252557610921|8.571428571428571
13:40|62311.11161960018|3965.252557610921|8.571428571428571
14:00|62038.38464765981|3947.897204851079|8.571428571428571
14:20|61897.91295486499|3938.958097127772|8.571428571428571
14:40|61924.27465028448|3940.635659563558|8.571428571428571
15:00|61270.33651064391|3938.40546900374|8.485714285714288
15:20|60065.65196437518|3940.5769798559168|8.314285714285713
15:40|58830.97301506105|3940.8307282816018|8.142857142857142
16:00|57046.667791926964|3945.9157563585863|7.885714285714283
16:20|55317.88239287131|3955.3133478048935|7.628571428571431
16:40|52281.28475773137|3960.7033907372233|7.200000000000003
17:00|49288.189608361325|3970.279945437621|6.771428571428572
17:20|45633.738042118894|3978.03444949978|6.257142857142856
17:40|40685.881415470576|3983.233145570546|5.571428571428571
18:00|35086.99222350586|3987.1582072165775|4.799999999999998
18:20|28210.038123635764|3989.298320514148|3.8571428571428577
18:40|19272.343948938124|3956.1996376119305|2.657142857142858
19:00|9082.252373175026|3853.0767643772847|1.2857142857142856
19:20|1586.066218165704|3604.695950376598|0.24000000000000013
19:40|1.089057730742956|2235.6023798242495|0.0002657142857142858
20:00|0|0.0|0.0
20:20|0|0.0|0.0
20:40|0|0.0|0.0
21:00|0|0.0|0.0
21:20|0|0.0|0.0
21:40|0|0.0|0.0
22:00|0|0.0|0.0
22:20|0|0.0|0.0
22:40|0|0.0|0.0
23:00|0|0.0|0.0
23:20|0|0.0|0.0
23:40|0|0.0|0.0
00:00|0|0.0|0.0
