Pixel X,Pixel Y,First Shadow Timestamp,Last Shadow Timestamp,Shadow Duration (minutes)
1087,47,2025-09-11 16:33:22,2025-09-11 16:36:22,0 days 00:03:00
1088,47,2025-09-11 16:34:22,2025-09-11 16:36:22,0 days 00:02:00
1096,47,2025-09-11 16:38:22,2025-09-11 16:40:22,0 days 00:02:00
1097,47,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
1106,47,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1113,47,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1123,47,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1124,47,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1141,47,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1142,47,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1143,47,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1160,47,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1162,47,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1168,47,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1169,47,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1180,47,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1181,47,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1187,47,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1188,47,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1189,47,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
97,48,2025-09-11 07:35:22,2025-09-11 08:35:22,0 days 01:00:00
98,48,2025-09-11 07:35:22,2025-09-11 08:35:22,0 days 01:00:00
125,48,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
134,48,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
135,48,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
143,48,2025-09-11 08:40:22,2025-09-11 08:40:22,0 days 00:00:00
144,48,2025-09-11 08:40:22,2025-09-11 08:40:22,0 days 00:00:00
153,48,2025-09-11 08:41:22,2025-09-11 08:41:22,0 days 00:00:00
161,48,2025-09-11 08:42:22,2025-09-11 08:42:22,0 days 00:00:00
162,48,2025-09-11 08:42:22,2025-09-11 08:42:22,0 days 00:00:00
179,48,2025-09-11 08:44:22,2025-09-11 08:44:22,0 days 00:00:00
187,48,2025-09-11 08:45:22,2025-09-11 08:45:22,0 days 00:00:00
188,48,2025-09-11 08:45:22,2025-09-11 08:45:22,0 days 00:00:00
196,48,2025-09-11 08:46:22,2025-09-11 08:46:22,0 days 00:00:00
197,48,2025-09-11 08:46:22,2025-09-11 08:46:22,0 days 00:00:00
205,48,2025-09-11 08:47:22,2025-09-11 08:47:22,0 days 00:00:00
243,48,2025-09-11 08:52:22,2025-09-11 08:52:22,0 days 00:00:00
261,48,2025-09-11 08:55:22,2025-09-11 08:55:22,0 days 00:00:00
279,48,2025-09-11 08:58:22,2025-09-11 08:58:22,0 days 00:00:00
297,48,2025-09-11 09:01:22,2025-09-11 09:01:22,0 days 00:00:00
298,48,2025-09-11 09:01:22,2025-09-11 09:01:22,0 days 00:00:00
307,48,2025-09-11 09:03:22,2025-09-11 09:03:22,0 days 00:00:00
315,48,2025-09-11 09:05:22,2025-09-11 09:06:22,0 days 00:01:00
316,48,2025-09-11 09:05:22,2025-09-11 09:06:22,0 days 00:01:00
324,48,2025-09-11 09:08:22,2025-09-11 09:11:22,0 days 00:03:00
325,48,2025-09-11 09:09:22,2025-09-11 09:11:22,0 days 00:02:00
333,48,2025-09-11 09:13:22,2025-09-11 09:15:22,0 days 00:02:00
334,48,2025-09-11 09:13:22,2025-09-11 09:15:22,0 days 00:02:00
343,48,2025-09-11 09:18:22,2025-09-11 09:20:22,0 days 00:02:00
344,48,2025-09-11 09:18:22,2025-09-11 09:21:22,0 days 00:03:00
352,48,2025-09-11 09:22:22,2025-09-11 09:24:22,0 days 00:02:00
361,48,2025-09-11 09:27:22,2025-09-11 09:27:22,0 days 00:00:00
362,48,2025-09-11 09:27:22,2025-09-11 09:27:22,0 days 00:00:00
1051,48,2025-09-11 16:18:22,2025-09-11 16:19:22,0 days 00:01:00
1052,48,2025-09-11 16:19:22,2025-09-11 16:19:22,0 days 00:00:00
1059,48,2025-09-11 16:20:22,2025-09-11 16:23:22,0 days 00:03:00
1060,48,2025-09-11 16:21:22,2025-09-11 16:23:22,0 days 00:02:00
1069,48,2025-09-11 16:25:22,2025-09-11 16:27:22,0 days 00:02:00
1077,48,2025-09-11 16:29:22,2025-09-11 16:31:22,0 days 00:02:00
1078,48,2025-09-11 16:29:22,2025-09-11 16:32:22,0 days 00:03:00
1079,48,2025-09-11 16:30:22,2025-09-11 16:32:22,0 days 00:02:00
1086,48,2025-09-11 16:34:22,2025-09-11 16:36:22,0 days 00:02:00
1087,48,2025-09-11 16:34:22,2025-09-11 16:36:22,0 days 00:02:00
1095,48,2025-09-11 16:38:22,2025-09-11 16:40:22,0 days 00:02:00
1096,48,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
1098,48,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
1105,48,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1106,48,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1116,48,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1123,48,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1133,48,2025-09-11 16:47:22,2025-09-11 16:47:22,0 days 00:00:00
1134,48,2025-09-11 16:47:22,2025-09-11 16:47:22,0 days 00:00:00
1141,48,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1151,48,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
1152,48,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
1159,48,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1160,48,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1171,48,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1179,48,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1180,48,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1181,48,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1186,48,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1187,48,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
106,49,2025-09-11 08:36:22,2025-09-11 08:36:22,0 days 00:00:00
115,49,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
116,49,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
125,49,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
206,49,2025-09-11 08:47:22,2025-09-11 08:47:22,0 days 00:00:00
223,49,2025-09-11 08:49:22,2025-09-11 08:49:22,0 days 00:00:00
242,49,2025-09-11 08:52:22,2025-09-11 08:52:22,0 days 00:00:00
243,49,2025-09-11 08:52:22,2025-09-11 08:52:22,0 days 00:00:00
269,49,2025-09-11 08:56:22,2025-09-11 08:56:22,0 days 00:00:00
270,49,2025-09-11 08:56:22,2025-09-11 08:56:22,0 days 00:00:00
288,49,2025-09-11 08:59:22,2025-09-11 08:59:22,0 days 00:00:00
298,49,2025-09-11 09:01:22,2025-09-11 09:01:22,0 days 00:00:00
315,49,2025-09-11 09:04:22,2025-09-11 09:06:22,0 days 00:02:00
316,49,2025-09-11 09:05:22,2025-09-11 09:06:22,0 days 00:01:00
324,49,2025-09-11 09:08:22,2025-09-11 09:09:22,0 days 00:01:00
325,49,2025-09-11 09:08:22,2025-09-11 09:10:22,0 days 00:02:00
333,49,2025-09-11 09:12:22,2025-09-11 09:14:22,0 days 00:02:00
334,49,2025-09-11 09:13:22,2025-09-11 09:15:22,0 days 00:02:00
343,49,2025-09-11 09:17:22,2025-09-11 09:19:22,0 days 00:02:00
344,49,2025-09-11 09:17:22,2025-09-11 09:20:22,0 days 00:03:00
352,49,2025-09-11 09:22:22,2025-09-11 09:24:22,0 days 00:02:00
361,49,2025-09-11 09:26:22,2025-09-11 09:27:22,0 days 00:01:00
362,49,2025-09-11 09:27:22,2025-09-11 09:27:22,0 days 00:00:00
1051,49,2025-09-11 16:18:22,2025-09-11 16:19:22,0 days 00:01:00
1052,49,2025-09-11 16:19:22,2025-09-11 16:20:22,0 days 00:01:00
1059,49,2025-09-11 16:20:22,2025-09-11 16:23:22,0 days 00:03:00
1060,49,2025-09-11 16:21:22,2025-09-11 16:23:22,0 days 00:02:00
1068,49,2025-09-11 16:25:22,2025-09-11 16:28:22,0 days 00:03:00
1069,49,2025-09-11 16:25:22,2025-09-11 16:28:22,0 days 00:03:00
1077,49,2025-09-11 16:30:22,2025-09-11 16:32:22,0 days 00:02:00
1078,49,2025-09-11 16:30:22,2025-09-11 16:32:22,0 days 00:02:00
1079,49,2025-09-11 16:30:22,2025-09-11 16:33:22,0 days 00:03:00
1086,49,2025-09-11 16:34:22,2025-09-11 16:36:22,0 days 00:02:00
1087,49,2025-09-11 16:35:22,2025-09-11 16:37:22,0 days 00:02:00
1088,49,2025-09-11 16:35:22,2025-09-11 16:37:22,0 days 00:02:00
1097,49,2025-09-11 16:39:22,2025-09-11 16:40:22,0 days 00:01:00
1104,49,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1105,49,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1115,49,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1116,49,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1133,49,2025-09-11 16:47:22,2025-09-11 16:47:22,0 days 00:00:00
1150,49,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
1152,49,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
1170,49,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1171,49,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1177,49,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1178,49,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1179,49,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1186,49,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
107,50,2025-09-11 08:36:22,2025-09-11 08:36:22,0 days 00:00:00
108,50,2025-09-11 08:36:22,2025-09-11 08:36:22,0 days 00:00:00
117,50,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
223,50,2025-09-11 08:49:22,2025-09-11 08:49:22,0 days 00:00:00
224,50,2025-09-11 08:49:22,2025-09-11 08:49:22,0 days 00:00:00
251,50,2025-09-11 08:53:22,2025-09-11 08:53:22,0 days 00:00:00
270,50,2025-09-11 08:56:22,2025-09-11 08:56:22,0 days 00:00:00
288,50,2025-09-11 08:59:22,2025-09-11 08:59:22,0 days 00:00:00
289,50,2025-09-11 08:59:22,2025-09-11 08:59:22,0 days 00:00:00
315,50,2025-09-11 09:04:22,2025-09-11 09:04:22,0 days 00:00:00
316,50,2025-09-11 09:04:22,2025-09-11 09:06:22,0 days 00:02:00
324,50,2025-09-11 09:07:22,2025-09-11 09:09:22,0 days 00:02:00
325,50,2025-09-11 09:08:22,2025-09-11 09:09:22,0 days 00:01:00
333,50,2025-09-11 09:12:22,2025-09-11 09:14:22,0 days 00:02:00
334,50,2025-09-11 09:12:22,2025-09-11 09:14:22,0 days 00:02:00
343,50,2025-09-11 09:16:22,2025-09-11 09:18:22,0 days 00:02:00
344,50,2025-09-11 09:17:22,2025-09-11 09:19:22,0 days 00:02:00
352,50,2025-09-11 09:21:22,2025-09-11 09:24:22,0 days 00:03:00
361,50,2025-09-11 09:25:22,2025-09-11 09:27:22,0 days 00:02:00
362,50,2025-09-11 09:26:22,2025-09-11 09:27:22,0 days 00:01:00
1051,50,2025-09-11 16:18:22,2025-09-11 16:20:22,0 days 00:02:00
1052,50,2025-09-11 16:19:22,2025-09-11 16:20:22,0 days 00:01:00
1059,50,2025-09-11 16:21:22,2025-09-11 16:24:22,0 days 00:03:00
1060,50,2025-09-11 16:21:22,2025-09-11 16:24:22,0 days 00:03:00
1070,50,2025-09-11 16:27:22,2025-09-11 16:29:22,0 days 00:02:00
1077,50,2025-09-11 16:30:22,2025-09-11 16:33:22,0 days 00:03:00
1078,50,2025-09-11 16:31:22,2025-09-11 16:33:22,0 days 00:02:00
1079,50,2025-09-11 16:31:22,2025-09-11 16:34:22,0 days 00:03:00
1086,50,2025-09-11 16:35:22,2025-09-11 16:37:22,0 days 00:02:00
1087,50,2025-09-11 16:35:22,2025-09-11 16:38:22,0 days 00:03:00
1096,50,2025-09-11 16:40:22,2025-09-11 16:40:22,0 days 00:00:00
1098,50,2025-09-11 16:41:22,2025-09-11 16:41:22,0 days 00:00:00
1104,50,2025-09-11 16:42:22,2025-09-11 16:42:22,0 days 00:00:00
1107,50,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1114,50,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1115,50,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1124,50,2025-09-11 16:46:22,2025-09-11 16:46:22,0 days 00:00:00
1142,50,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
1143,50,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
1150,50,2025-09-11 16:50:22,2025-09-11 16:50:22,0 days 00:00:00
1162,50,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1168,50,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1169,50,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1170,50,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1177,50,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
142,51,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
160,51,2025-09-11 08:41:22,2025-09-11 08:41:22,0 days 00:00:00
178,51,2025-09-11 08:43:22,2025-09-11 08:43:22,0 days 00:00:00
179,51,2025-09-11 08:43:22,2025-09-11 08:43:22,0 days 00:00:00
224,51,2025-09-11 08:49:22,2025-09-11 08:49:22,0 days 00:00:00
232,51,2025-09-11 08:50:22,2025-09-11 08:50:22,0 days 00:00:00
233,51,2025-09-11 08:50:22,2025-09-11 08:50:22,0 days 00:00:00
252,51,2025-09-11 08:53:22,2025-09-11 08:53:22,0 days 00:00:00
260,51,2025-09-11 08:54:22,2025-09-11 08:54:22,0 days 00:00:00
278,51,2025-09-11 08:57:22,2025-09-11 08:57:22,0 days 00:00:00
289,51,2025-09-11 08:59:22,2025-09-11 08:59:22,0 days 00:00:00
306,51,2025-09-11 09:02:22,2025-09-11 09:02:22,0 days 00:00:00
307,51,2025-09-11 09:02:22,2025-09-11 09:02:22,0 days 00:00:00
315,51,2025-09-11 09:04:22,2025-09-11 09:04:22,0 days 00:00:00
316,51,2025-09-11 09:04:22,2025-09-11 09:04:22,0 days 00:00:00
324,51,2025-09-11 09:07:22,2025-09-11 09:09:22,0 days 00:02:00
325,51,2025-09-11 09:07:22,2025-09-11 09:09:22,0 days 00:02:00
333,51,2025-09-11 09:10:22,2025-09-11 09:13:22,0 days 00:03:00
334,51,2025-09-11 09:11:22,2025-09-11 09:13:22,0 days 00:02:00
343,51,2025-09-11 09:16:22,2025-09-11 09:18:22,0 days 00:02:00
344,51,2025-09-11 09:16:22,2025-09-11 09:18:22,0 days 00:02:00
352,51,2025-09-11 09:20:22,2025-09-11 09:23:22,0 days 00:03:00
361,51,2025-09-11 09:25:22,2025-09-11 09:27:22,0 days 00:02:00
362,51,2025-09-11 09:25:22,2025-09-11 09:27:22,0 days 00:02:00
370,51,2025-09-11 09:29:22,2025-09-11 09:29:22,0 days 00:00:00
1042,51,2025-09-11 16:16:22,2025-09-11 16:16:22,0 days 00:00:00
1051,51,2025-09-11 16:18:22,2025-09-11 16:20:22,0 days 00:02:00
1052,51,2025-09-11 16:19:22,2025-09-11 16:20:22,0 days 00:01:00
1059,51,2025-09-11 16:21:22,2025-09-11 16:24:22,0 days 00:03:00
1060,51,2025-09-11 16:22:22,2025-09-11 16:24:22,0 days 00:02:00
1069,51,2025-09-11 16:27:22,2025-09-11 16:29:22,0 days 00:02:00
1077,51,2025-09-11 16:31:22,2025-09-11 16:33:22,0 days 00:02:00
1078,51,2025-09-11 16:31:22,2025-09-11 16:34:22,0 days 00:03:00
1079,51,2025-09-11 16:32:22,2025-09-11 16:34:22,0 days 00:02:00
1086,51,2025-09-11 16:35:22,2025-09-11 16:38:22,0 days 00:03:00
1087,51,2025-09-11 16:36:22,2025-09-11 16:38:22,0 days 00:02:00
1088,51,2025-09-11 16:37:22,2025-09-11 16:38:22,0 days 00:01:00
1095,51,2025-09-11 16:40:22,2025-09-11 16:40:22,0 days 00:00:00
1097,51,2025-09-11 16:41:22,2025-09-11 16:41:22,0 days 00:00:00
1106,51,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1107,51,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1113,51,2025-09-11 16:44:22,2025-09-11 16:44:22,0 days 00:00:00
1123,51,2025-09-11 16:46:22,2025-09-11 16:46:22,0 days 00:00:00
1124,51,2025-09-11 16:46:22,2025-09-11 16:46:22,0 days 00:00:00
1141,51,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
1142,51,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
1160,51,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1161,51,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1162,51,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1168,51,2025-09-11 16:53:22,2025-09-11 16:53:22,0 days 00:00:00
1181,51,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
106,52,2025-09-11 07:35:22,2025-09-11 08:35:22,0 days 01:00:00
107,52,2025-09-11 07:35:22,2025-09-11 08:35:22,0 days 01:00:00
124,52,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
133,52,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
142,52,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
143,52,2025-09-11 08:39:22,2025-09-11 08:39:22,0 days 00:00:00
151,52,2025-09-11 08:40:22,2025-09-11 08:40:22,0 days 00:00:00
152,52,2025-09-11 08:40:22,2025-09-11 08:40:22,0 days 00:00:00
160,52,2025-09-11 08:41:22,2025-09-11 08:41:22,0 days 00:00:00
161,52,2025-09-11 08:41:22,2025-09-11 08:41:22,0 days 00:00:00
169,52,2025-09-11 08:42:22,2025-09-11 08:42:22,0 days 00:00:00
170,52,2025-09-11 08:42:22,2025-09-11 08:42:22,0 days 00:00:00
178,52,2025-09-11 08:43:22,2025-09-11 08:43:22,0 days 00:00:00
179,52,2025-09-11 08:43:22,2025-09-11 08:43:22,0 days 00:00:00
187,52,2025-09-11 08:44:22,2025-09-11 08:44:22,0 days 00:00:00
188,52,2025-09-11 08:44:22,2025-09-11 08:44:22,0 days 00:00:00
196,52,2025-09-11 08:45:22,2025-09-11 08:45:22,0 days 00:00:00
241,52,2025-09-11 08:51:22,2025-09-11 08:51:22,0 days 00:00:00
260,52,2025-09-11 08:54:22,2025-09-11 08:54:22,0 days 00:00:00
261,52,2025-09-11 08:54:22,2025-09-11 08:54:22,0 days 00:00:00
297,52,2025-09-11 09:00:22,2025-09-11 09:00:22,0 days 00:00:00
307,52,2025-09-11 09:02:22,2025-09-11 09:02:22,0 days 00:00:00
324,52,2025-09-11 09:06:22,2025-09-11 09:08:22,0 days 00:02:00
325,52,2025-09-11 09:07:22,2025-09-11 09:08:22,0 days 00:01:00
333,52,2025-09-11 09:10:22,2025-09-11 09:12:22,0 days 00:02:00
334,52,2025-09-11 09:10:22,2025-09-11 09:13:22,0 days 00:03:00
343,52,2025-09-11 09:15:22,2025-09-11 09:17:22,0 days 00:02:00
344,52,2025-09-11 09:15:22,2025-09-11 09:18:22,0 days 00:03:00
352,52,2025-09-11 09:19:22,2025-09-11 09:22:22,0 days 00:03:00
361,52,2025-09-11 09:25:22,2025-09-11 09:27:22,0 days 00:02:00
362,52,2025-09-11 09:25:22,2025-09-11 09:27:22,0 days 00:02:00
370,52,2025-09-11 09:29:22,2025-09-11 09:29:22,0 days 00:00:00
371,52,2025-09-11 09:29:22,2025-09-11 09:29:22,0 days 00:00:00
1041,52,2025-09-11 16:16:22,2025-09-11 16:16:22,0 days 00:00:00
1042,52,2025-09-11 16:16:22,2025-09-11 16:16:22,0 days 00:00:00
1051,52,2025-09-11 16:18:22,2025-09-11 16:21:22,0 days 00:03:00
1052,52,2025-09-11 16:19:22,2025-09-11 16:21:22,0 days 00:02:00
1059,52,2025-09-11 16:22:22,2025-09-11 16:25:22,0 days 00:03:00
1060,52,2025-09-11 16:23:22,2025-09-11 16:25:22,0 days 00:02:00
1068,52,2025-09-11 16:27:22,2025-09-11 16:29:22,0 days 00:02:00
1070,52,2025-09-11 16:28:22,2025-09-11 16:30:22,0 days 00:02:00
1077,52,2025-09-11 16:31:22,2025-09-11 16:34:22,0 days 00:03:00
1078,52,2025-09-11 16:32:22,2025-09-11 16:34:22,0 days 00:02:00
1079,52,2025-09-11 16:33:22,2025-09-11 16:35:22,0 days 00:02:00
1086,52,2025-09-11 16:36:22,2025-09-11 16:38:22,0 days 00:02:00
1087,52,2025-09-11 16:37:22,2025-09-11 16:38:22,0 days 00:01:00
1088,52,2025-09-11 16:37:22,2025-09-11 16:39:22,0 days 00:02:00
1095,52,2025-09-11 16:41:22,2025-09-11 16:41:22,0 days 00:00:00
1096,52,2025-09-11 16:41:22,2025-09-11 16:41:22,0 days 00:00:00
1105,52,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1106,52,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1116,52,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1123,52,2025-09-11 16:46:22,2025-09-11 16:46:22,0 days 00:00:00
1133,52,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1134,52,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1141,52,2025-09-11 16:49:22,2025-09-11 16:49:22,0 days 00:00:00
1152,52,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1159,52,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1160,52,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1179,52,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1180,52,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1181,52,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
124,53,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
125,53,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
133,53,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
134,53,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
135,53,2025-09-11 08:38:22,2025-09-11 08:38:22,0 days 00:00:00
196,53,2025-09-11 08:45:22,2025-09-11 08:45:22,0 days 00:00:00
197,53,2025-09-11 08:45:22,2025-09-11 08:45:22,0 days 00:00:00
205,53,2025-09-11 08:46:22,2025-09-11 08:46:22,0 days 00:00:00
242,53,2025-09-11 08:51:22,2025-09-11 08:51:22,0 days 00:00:00
250,53,2025-09-11 08:52:22,2025-09-11 08:52:22,0 days 00:00:00
269,53,2025-09-11 08:55:22,2025-09-11 08:55:22,0 days 00:00:00
270,53,2025-09-11 08:55:22,2025-09-11 08:55:22,0 days 00:00:00
288,53,2025-09-11 08:58:22,2025-09-11 08:58:22,0 days 00:00:00
297,53,2025-09-11 09:00:22,2025-09-11 09:00:22,0 days 00:00:00
298,53,2025-09-11 09:00:22,2025-09-11 09:00:22,0 days 00:00:00
315,53,2025-09-11 09:03:22,2025-09-11 09:03:22,0 days 00:00:00
316,53,2025-09-11 09:03:22,2025-09-11 09:03:22,0 days 00:00:00
324,53,2025-09-11 09:05:22,2025-09-11 09:07:22,0 days 00:02:00
325,53,2025-09-11 09:05:22,2025-09-11 09:08:22,0 days 00:03:00
333,53,2025-09-11 09:10:22,2025-09-11 09:12:22,0 days 00:02:00
334,53,2025-09-11 09:10:22,2025-09-11 09:12:22,0 days 00:02:00
343,53,2025-09-11 09:14:22,2025-09-11 09:17:22,0 days 00:03:00
344,53,2025-09-11 09:15:22,2025-09-11 09:17:22,0 days 00:02:00
352,53,2025-09-11 09:19:22,2025-09-11 09:21:22,0 days 00:02:00
361,53,2025-09-11 09:24:22,2025-09-11 09:27:22,0 days 00:03:00
362,53,2025-09-11 09:24:22,2025-09-11 09:27:22,0 days 00:03:00
370,53,2025-09-11 09:28:22,2025-09-11 09:29:22,0 days 00:01:00
371,53,2025-09-11 09:29:22,2025-09-11 09:29:22,0 days 00:00:00
1041,53,2025-09-11 16:16:22,2025-09-11 16:16:22,0 days 00:00:00
1042,53,2025-09-11 16:16:22,2025-09-11 16:16:22,0 days 00:00:00
1051,53,2025-09-11 16:19:22,2025-09-11 16:21:22,0 days 00:02:00
1052,53,2025-09-11 16:20:22,2025-09-11 16:22:22,0 days 00:02:00
1059,53,2025-09-11 16:23:22,2025-09-11 16:25:22,0 days 00:02:00
1060,53,2025-09-11 16:24:22,2025-09-11 16:26:22,0 days 00:02:00
1069,53,2025-09-11 16:28:22,2025-09-11 16:30:22,0 days 00:02:00
1077,53,2025-09-11 16:32:22,2025-09-11 16:34:22,0 days 00:02:00
1078,53,2025-09-11 16:33:22,2025-09-11 16:35:22,0 days 00:02:00
1079,53,2025-09-11 16:33:22,2025-09-11 16:35:22,0 days 00:02:00
1086,53,2025-09-11 16:37:22,2025-09-11 16:39:22,0 days 00:02:00
1087,53,2025-09-11 16:37:22,2025-09-11 16:39:22,0 days 00:02:00
1088,53,2025-09-11 16:38:22,2025-09-11 16:40:22,0 days 00:02:00
1104,53,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1105,53,2025-09-11 16:43:22,2025-09-11 16:43:22,0 days 00:00:00
1114,53,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1115,53,2025-09-11 16:45:22,2025-09-11 16:45:22,0 days 00:00:00
1133,53,2025-09-11 16:48:22,2025-09-11 16:48:22,0 days 00:00:00
1151,53,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1152,53,2025-09-11 16:51:22,2025-09-11 16:51:22,0 days 00:00:00
1159,53,2025-09-11 16:52:22,2025-09-11 16:52:22,0 days 00:00:00
1171,53,2025-09-11 16:54:22,2025-09-11 16:54:22,0 days 00:00:00
1178,53,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
1179,53,2025-09-11 16:55:22,2025-09-11 18:10:22,0 days 01:15:00
116,54,2025-09-11 08:36:22,2025-09-11 08:36:22,0 days 00:00:00
125,54,2025-09-11 08:37:22,2025-09-11 08:37:22,0 days 00:00:00
